url,title,realization,genre,subgenre,production,coproduction,type,theme,year
https://www.unifrance.org/film/56328/we-have-a-dream,We Have a Dream,Pascal Plisson,Documentaire,Documentaire,Eady East Prod,null,Long-métrage,"Handicap, Enfance",2023
https://www.unifrance.org/film/50513/sirocco-et-le-royaume-des-courants-d-air,Sirocco et le royaume des courants d’air,Benoît Chieux,Animation,Aventure,Sacrebleu Productions,Ciel de Paris Productions,Long-métrage,null,2023
https://www.unifrance.org/film/56065/un-silence,Un silence,Joachim Lafosse,Fiction,Drame,Les Films du Losange,Les Films du Losange,Long-métrage,null,undefined
https://www.unifrance.org/film/49816/wishbone,Wishbone,Penny Panayotopoulou,Fiction,null,Manny Films,Manny Films,Long-métrage,null,undefined
https://www.unifrance.org/film/56484/la-venus-d-argent,La Vénus d'argent,Héléna Klotz,Fiction,Drame,Les films du Bélier,null,Long-métrage,null,2023
https://www.unifrance.org/film/54022/miraculous-le-film,Miraculous : Le film,Jérémy Zag,Animation,Animation,The Awakening Production,SND,Long-métrage,null,2022
https://www.unifrance.org/film/56381/vermines,Vermines,Sébastien Vaniček,Fiction,Horreur,My Box Films,null,Long-métrage,null,2023
https://www.unifrance.org/film/50926/sans-filtre,Sans filtre,Ruben Östlund,Fiction,Comédie dramatique,Coproduction Office,Coproduction Office,Long-métrage,null,undefined
https://www.unifrance.org/film/56095/la-vie-de-ma-mere,La Vie de ma mère,Julien  Carpentier,Fiction,null,Silex Films,null,Long-métrage,null,2023
https://www.unifrance.org/film/49937/asterix-et-obelix-l-empire-du-milieu,Astérix et Obélix : L'Empire du Milieu,Guillaume Canet,Fiction,Comédie,Trésor Films,"Les Enfants Terribles, TF1 Films Production, White and Yellow Films, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54935/vincent-doit-mourir,Vincent doit mourir,Stéphan Castang,Fiction,Drame,Capricci,"Arte France Cinéma, Auvergne-Rhône-Alpes Cinéma",Long-métrage,Violence,2023
https://www.unifrance.org/film/55254/jeanne-du-barry,Jeanne du Barry,Maïwenn,Fiction,"Historique, Drame",Why Not Productions,"France 2 Cinéma, France 3 Cinéma, La Petite Reine, Les Films de Batna, Impala Productions",Long-métrage,null,2022
https://www.unifrance.org/film/53961/les-trois-mousquetaires-d-artagnan,Les Trois Mousquetaires - D'Artagnan,Martin Bourboulon,Fiction,"Aventure, Adaptation littéraire",Chapter 2,M6 Films,Long-métrage,null,2022
https://www.unifrance.org/film/54102/close,Close,Lukas Dhont,Fiction,"Drame, Romance",Diaphana,Diaphana,Long-métrage,null,undefined
https://www.unifrance.org/film/54120/les-huit-montagnes,Les Huit Montagnes,"Felix Van Groeningen, Charlotte Vandermeersch",Fiction,Drame,Pyramide Productions,Pyramide Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/55301/marlowe,Marlowe,Neil Jordan,Fiction,"Policier, Thriller",Davis Films,Davis Films,Long-métrage,null,undefined
https://www.unifrance.org/film/53338/une-belle-course,Une belle course,Christian Carion,Fiction,Comédie dramatique,Une Hirondelle Productions,"Pathé Films, TF1 Films Production",Long-métrage,null,2022
https://www.unifrance.org/film/52149/corsage,Corsage,Marie Kreutzer,Fiction,Historique,Kazak Productions,Kazak Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/54923/mon-crime,Mon crime,François Ozon,Fiction,"Comédie, Policier",Mandarin & Compagnie (ex-Mandarin Production),"Gaumont, Playtime, France 2 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54972/les-as-de-la-jungle-2-operation-tour-du-monde,Les As de la jungle 2 - Opération tour du monde,"Laurent Bru, Yannick Moulin, Benoît Somville",Animation,Animation,TAT productions,"SND, France 3 Cinéma, master films",Long-métrage,null,2022
https://www.unifrance.org/film/53815/belle-et-sebastien-nouvelle-generation,"Belle et Sébastien, nouvelle génération",Pierre Coré,Fiction,Aventure,Radar Films,"M6 Films, Epithète Films",Long-métrage,Enfance,2022
https://www.unifrance.org/film/49886/le-petit-nicolas-qu-est-ce-qu-on-attend-pour-etre-heureux,Le Petit Nicolas - Qu'est-ce qu'on attend pour être heureux ?,"Amandine Fredon, Benjamin Massoubre",Animation,Animation,On Entertainment,null,Long-métrage,Jeunesse,2022
https://www.unifrance.org/film/53434/le-nouveau-jouet,Le Nouveau Jouet,James Huth,Fiction,Comédie,Eskwad,M6 Films,Long-métrage,null,2022
https://www.unifrance.org/film/55708/alibi-com-2,Alibi.com 2,Philippe Lacheau,Fiction,Comédie,Axel Films,"STUDIOCANAL, TF1 Films Production, TF1 Studio",Long-métrage,null,2022
https://www.unifrance.org/film/53311/la-conspiration-du-caire,La Conspiration du Caire,Tarik Saleh,Fiction,"Thriller, Drame",Memento Production,"Memento Production, Arte France Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/53721/les-nuits-de-mashhad,Les Nuits de Mashhad,Ali Abbasi,Fiction,Thriller,Why Not Productions,"Why Not Productions, Goodfellas (ex-Wild Bunch International)",Long-métrage,null,undefined
https://www.unifrance.org/film/54448/le-bleu-du-caftan,Le Bleu du caftan,Maryam Touzani,Fiction,Drame,Les Films du Nouveau Monde,null,Long-métrage,Homosexualité,2022
https://www.unifrance.org/film/54090/un-beau-matin,Un beau matin,Mia Hansen-Løve,Fiction,"Drame, Romance",Les Films Pelléas,Arte France Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/55413/10-jours-encore-sans-maman,10 jours encore sans maman,Ludovic Bernard,Fiction,Comédie,Soyouz Films,M6 Films,Long-métrage,null,2022
https://www.unifrance.org/film/53313/un-homme-heureux,Un homme heureux,Tristan Séguéla,Fiction,Comédie,Albertine Productions,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/56023/dogman,Dogman,Luc Besson,Fiction,Drame psychologique,Luc Besson Production,"EuropaCorp, TF1 Films Production",Long-métrage,null,2022
https://www.unifrance.org/film/56533/captives,Captives,Arnaud des Pallières,Fiction,null,Prélude,null,Long-métrage,null,2023
https://www.unifrance.org/film/54671/tirailleurs,Tirailleurs,Mathieu Vadepied,Fiction,Drame,Unité (ex-Unité de Production),"Gaumont, France 3 Cinéma, Mille Soleils",Long-métrage,Guerre,2022
https://www.unifrance.org/film/54664/retour-a-seoul,Retour à Séoul,Davy Chou,Fiction,Drame,Aurora Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54779/vers-un-avenir-radieux,Vers un avenir radieux,Nanni Moretti,Fiction,"Comédie, Comédie dramatique",Le Pacte,Le Pacte,Long-métrage,null,undefined
https://www.unifrance.org/film/54085/mascarade,Mascarade,Nicolas  Bedos,Fiction,Comédie dramatique,Les Films du Kiosque,"Orange Studio, TF1 Films Production, Fils Prod, Hugar Prod",Long-métrage,null,2022
https://www.unifrance.org/film/54641/l-immensita,L'Immensità,Emanuele Crialese,Fiction,Drame,Chapter 2,"Chapter 2, France 3 Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/54808/r-m-n,R.M.N.,Cristian Mungiu,Fiction,Drame,Why Not Productions,Why Not Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/54430/tempete,Tempête,Christian Duguay,Fiction,Comédie dramatique,Nolita,"France 2 Cinéma, Pathé Films",Long-métrage,null,2022
https://www.unifrance.org/film/54662/revoir-paris,Revoir Paris,Alice Winocour,Fiction,Drame,Dharamsala,Pathé Films,Long-métrage,null,2022
https://www.unifrance.org/film/54638/l-innocent,L'Innocent,Louis Garrel,Fiction,Comédie,Les Films des Tournelles,"Arte France Cinéma, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/53090/les-enfants-des-autres,Les Enfants des autres,Rebecca Zlotowski,Fiction,Drame,Les Films Velvet,France 3 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54669/zodi-tehu-freres-du-desert,"Zodi & Tehu, frères du désert",Eric Barbier,Fiction,"Aventure, Comédie",Vertigo Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54549/les-cyclades,Les Cyclades,Marc Fitoussi,Fiction,Comédie,Avenue B Productions,France 3 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54017/godland,Godland,Hlynur Pálmason,Fiction,Drame,Maneki Films,Maneki Films,Long-métrage,null,undefined
https://www.unifrance.org/film/53039/l-origine-du-mal,L'Origine du Mal,Sébastien Marnier,Fiction,"Drame, Thriller",Avenue B Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54652/passages,Passages,Ira Sachs,Fiction,"Drame, Romance",SBS Productions,null,Long-métrage,"Homosexualité, Couple",2022
https://www.unifrance.org/film/1938/les-amandiers,Les Amandiers,Valeria Bruni-Tedeschi,Fiction,Comédie dramatique,Ad Vitam,Arte France Cinéma,Long-métrage,"Théâtre, Jeunesse",2022
https://www.unifrance.org/film/53889/tori-et-lokita,Tori et Lokita,"Luc Dardenne, Jean-Pierre Dardenne",Fiction,Drame,Archipel 35 / Archipel 33,"Archipel 35 / Archipel 33, France 2 Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/53161/novembre,Novembre,Cédric Jimenez,Fiction,Thriller,Récifilms,"STUDIOCANAL, France 2 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/53046/plus-que-jamais,Plus que jamais,Emily Atef,Fiction,Drame,Eaux Vives Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54674/les-choses-simples,Les Choses simples,Eric Besnard,Fiction,Comédie,Cine Nomine,"SND, France 3 Cinéma, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/55580/la-vie-pour-de-vrai,La Vie pour de vrai,Dany Boon,Fiction,Comédie,Pathé Films,"TF1 Films Production, Logical Content Ventures",Long-métrage,null,2022
https://www.unifrance.org/film/53164/sur-les-chemins-noirs,Sur les chemins noirs,Denis Imbert,Fiction,Drame,Radar Films,"JD Prod, TF1 Studio, Apollo Films, Echo Studio, France 3 Cinéma, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54484/umami,Umami,Slony Sow,Fiction,Comédie dramatique,Slony Pictures,Nompareille Productions,Long-métrage,Culture,2022
https://www.unifrance.org/film/52913/les-cinq-diables,Les Cinq Diables,Léa Mysius,Fiction,Drame,F comme Film,null,Long-métrage,null,2022
https://www.unifrance.org/film/53491/peter-von-kant,Peter von Kant,François Ozon,Fiction,Drame,FOZ,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54563/la-syndicaliste,La Syndicaliste,Jean-Paul Salomé,Fiction,Thriller,Le Bureau Films,"France 2 Cinéma, Restons Groupés Productions, Les Films du Camélia",Long-métrage,null,2022
https://www.unifrance.org/film/53159/chronique-d-une-liaison-passagere,Chronique d'une liaison passagère,Emmanuel Mouret,Fiction,Comédie sentimentale,Moby Dick Films,Arte France Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/56375/les-inseparables,Les Inséparables,Jérémie Degruson,Animation,"Animation, Aventure",Octopolis,Octopolis,Long-métrage,"Rêve, Liberté",undefined
https://www.unifrance.org/film/54896/plan-75,Plan 75,Chie Hayakawa,Fiction,Drame,Urban Factory,Urban Factory,Long-métrage,null,undefined
https://www.unifrance.org/film/51962/la-chambre-des-merveilles,La Chambre des merveilles,Lisa Azuelos,Fiction,Comédie dramatique,Jerico Films,"M6 Films, SND",Long-métrage,null,2022
https://www.unifrance.org/film/54586/la-nuit-du-12,La Nuit du 12,Dominik Moll,Fiction,Policier,Haut et Court,Auvergne-Rhône-Alpes Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54841/nostalgia,Nostalgia,Mario Martone,Fiction,Drame,Rosebud Entertainment Pictures,Rosebud Entertainment Pictures,Long-métrage,null,undefined
https://www.unifrance.org/film/53620/as-bestas,As Bestas,Rodrigo Sorogoyen,Fiction,Thriller,Le Pacte,Le Pacte,Long-métrage,null,undefined
https://www.unifrance.org/film/54842/la-femme-de-tchaikovski,La Femme de Tchaïkovski,Kirill  Serebrennikov,Fiction,"Biopic, Drame, Romance",Logical Pictures,"Logical Pictures, Charades, Arte France Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/55119/yuku-et-la-fleur-de-l-himalaya,Yuku et la fleur de l’Himalaya,"Arnaud Demuynck, Rémi Durin",Animation,Aventure,Vivement Lundi !,"Vivement Lundi !, Les Films du Nord",Long-métrage,Nature,undefined
https://www.unifrance.org/film/55880/je-verrai-toujours-vos-visages,Je verrai toujours vos visages,Jeanne Herry,Fiction,Drame,Chi-Fou-Mi Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54681/les-gardiennes-de-la-planete,Les Gardiennes de la planète,Jean-Albert Lièvre,Documentaire,Documentaire,Bien Sûr Productions (ex-JS Productions),"Wargny Lièvre Production (WLP), JD Prod, Echo Studio, Goodfellas (ex-Wild Bunch International)",Long-métrage,null,2022
https://www.unifrance.org/film/54302/l-envol,L'Envol,Pietro Marcello,Fiction,Drame,CG Cinéma,Arte France Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54673/pacifiction-tourment-sur-les-iles,Pacifiction - Tourment sur les îles,Albert Serra,Fiction,"Drame, Thriller",Idéale Audience Group,"Arte France Cinéma, Archipel Prod",Long-métrage,null,2022
https://www.unifrance.org/film/54830/la-maison,La Maison,Anissa Bonnefont,Fiction,Drame,Radar Films,"Rezo Films, Stella Maris Pictures",Long-métrage,Prostitution,2022
https://www.unifrance.org/film/54110/dalva,Dalva,Emmanuelle Nicot,Fiction,Drame,Tripode Productions,Tripode Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/54941/divertimento,Divertimento,Marie-Castille Mention-Schaar,Fiction,"Drame, Biopic",Easy Tiger,null,Long-métrage,null,2022
https://www.unifrance.org/film/54635/houria,Houria,Mounia Meddour,Fiction,Drame,High Sea Production,"France 2 Cinéma, Les Productions du Ch'Timi, Same Player, Solar Entertainment",Long-métrage,null,2022
https://www.unifrance.org/film/52940/sur-l-adamant,Sur l'Adamant,Nicolas Philibert,Documentaire,Documentaire,TS Productions,France 3 Cinéma,Long-métrage,"Folie, Psychologie / psychanalyse",2022
https://www.unifrance.org/film/52872/le-tourbillon-de-la-vie,Le Tourbillon de la vie,Olivier Treiner,Fiction,Drame,WY Productions,"SND, France 2 Cinéma, Mars Films",Long-métrage,null,2022
https://www.unifrance.org/film/52874/juste-ciel,Juste Ciel !,Laurent Tirard,Fiction,Comédie,Les Films Sur Mesure,"Le Pacte, M6 Films",Long-métrage,null,2022
https://www.unifrance.org/film/54456/love-life,Love Life,Koji Fukada,Fiction,Drame,Comme des Cinémas,Comme des Cinémas,Long-métrage,null,undefined
https://www.unifrance.org/film/55393/farang,Farang,Xavier Gens,Fiction,Action,Same Player,"The Ink Connection, Two Suns Productions, France 2 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54622/la-guerre-des-lulus,La Guerre des Lulus,Yann Samuell,Fiction,"Aventure, Guerre",Superprod,null,Long-métrage,null,2022
https://www.unifrance.org/film/54362/apaches,Apaches,Romain Quirot,Fiction,"Drame, Thriller, Historique",Apaches,Studio Exception,Long-métrage,null,2022
https://www.unifrance.org/film/54082/quand-tu-seras-grand,Quand tu seras grand,"Andrea Bescond, Eric Metayer",Fiction,Comédie dramatique,Les Films du Kiosque,"Fils Prod, France 2 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54018/neneh-superstar,Neneh Superstar,Ramzi Ben Sliman,Fiction,Comédie dramatique,Gaumont,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54455/le-pharaon-le-sauvage-et-la-princesse,"Le Pharaon, le Sauvage et la Princesse",Michel Ocelot,Animation,Animation,Nord-Ouest Films,"Studio O, Artémis Productions, Les Productions du Ch'Timi, Musée du Louvre",Long-métrage,"Voyage, Amour, Justice, Liberté",2022
https://www.unifrance.org/film/54225/sage-homme,Sage-Homme,Jennifer Devoldère,Fiction,"Comédie, Comédie dramatique",Karé Productions,"France 2 Cinéma, Marvelous Productions",Long-métrage,null,2022
https://www.unifrance.org/film/53816/frere-et-soeur,Frère et sœur,Arnaud Desplechin,Fiction,Drame,Why Not Productions,Arte France Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/56228/le-livre-des-solutions,Le Livre des solutions,Michel Gondry,Fiction,Comédie dramatique,Partizan Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54550/a-la-belle-etoile,À la belle étoile,Sébastien Tulard,Fiction,Comédie dramatique,DACP - De l'Autre Côté du Périph',"Kissfilms, France 2 Cinéma, Atelier de Production",Long-métrage,null,2022
https://www.unifrance.org/film/54658/rebel,Rebel,"Adil El Arbi, Bilall Fallah",Fiction,Drame,Le Collectif 64,"Le Collectif 64, Caviar",Long-métrage,null,undefined
https://www.unifrance.org/film/53091/mon-pays-imaginaire,Mon pays imaginaire,Patricio Guzmán,Documentaire,Documentaire,Atacama Productions,ARTE France,Long-métrage,Histoire,2022
https://www.unifrance.org/film/51815/l-ombre-de-goya-par-jean-claude-carriere,L'Ombre de Goya par Jean-Claude Carrière,José Luis López Linares,Documentaire,Documentaire,Mondex et Cie,Milonga Productions,Long-métrage,null,2022
https://www.unifrance.org/film/55193/les-vengeances-de-maitre-poutifard,Les Vengeances de maître Poutifard,Pierre François Martin-Laval,Fiction,Comédie,Les Films du 24,TF1 Films Production,Long-métrage,null,2022
https://www.unifrance.org/film/54814/sous-les-figues,Sous les figues,Erige Sehiri,Fiction,Drame,Maneki Films,Maneki Films,Long-métrage,null,undefined
https://www.unifrance.org/film/53980/fumer-fait-tousser,Fumer fait tousser,Quentin Dupieux,Fiction,Comédie,Chi-Fou-Mi Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54121/disco-boy,Disco Boy,Giacomo Abbruzzese,Fiction,Drame,Films Grand Huit,null,Long-métrage,null,2022
https://www.unifrance.org/film/54087/plancha,Plancha,Éric Lavaine,Fiction,Comédie,Same Player,"STUDIOCANAL, TF1 Films Production",Long-métrage,null,2022
